@relation 'Bag Of Words-weka.filters.unsupervised.attribute.StringToWordVector-R2-W1000-prune-rate-1.0-T-I-N0-S-stemmerweka.core.stemmers.LovinsStemmer-M5-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute theClass {positive,negative,neutral}
@attribute - numeric
@attribute /� numeric
@attribute [video] numeric
@attribute abl numeric
@attribute abscbnnew numeric
@attribute accredit numeric
@attribute act numeric
@attribute adrianayalin numeric
@attribute agre numeric
@attribute aicadioquin numeric
@attribute ak numeric
@attribute al numeric
@attribute aldenrichard numeric
@attribute aldubhalfwayther numeric
@attribute allanklownz numeric
@attribute alleg numeric
@attribute als numeric
@attribute alway numeric
@attribute ampondub numeric
@attribute anak numeric
@attribute ancalers numeric
@attribute anday numeric
@attribute ang numeric
@attribute angpoetny numeric
@attribute angpoetny� numeric
@attribute angstupidyant numeric
@attribute answer numeric
@attribute antoni numeric
@attribute anyon numeric
@attribute aquin numeric
@attribute ar numeric
@attribute asaw numeric
@attribute ating numeric
@attribute ay numeric
@attribute ba numeric
@attribute bakit numeric
@attribute ballot numeric
@attribute bautist numeric
@attribute bayan numeric
@attribute beacupin numeric
@attribute becaus numeric
@attribute befor numeric
@attribute belief numeric
@attribute bes numeric
@attribute big numeric
@attribute biggest numeric
@attribute bina numeric
@attribute bobongquot numeric
@attribute bod numeric
@attribute brav numeric
@attribute brigad numeric
@attribute camilleelem numeric
@attribute campaign numeric
@attribute camsur numeric
@attribute cancel numeric
@attribute candid numeric
@attribute can�t numeric
@attribute caravan numeric
@attribute cas numeric
@attribute chang numeric
@attribute chief numeric
@attribute chiz numeric
@attribute choos numeric
@attribute circ numeric
@attribute cit numeric
@attribute citizen numeric
@attribute citizenship numeric
@attribute clarif numeric
@attribute coc numeric
@attribute colleagu numeric
@attribute comelec numeric
@attribute comples numeric
@attribute confid numeric
@attribute continu numeric
@attribute contrer numeric
@attribute control numeric
@attribute conv numeric
@attribute convers numeric
@attribute counsel numeric
@attribute counter-affidavit numeric
@attribute countr numeric
@attribute cover numeric
@attribute cre numeric
@attribute dapat numeric
@attribute david numeric
@attribute day numeric
@attribute dearrobers numeric
@attribute deb numeric
@attribute dec numeric
@attribute december numeric
@attribute declar numeric
@attribute depens numeric
@attribute dep�t numeric
@attribute desper numeric
@attribute di numeric
@attribute din numeric
@attribute discour numeric
@attribute disqualif numeric
@attribute dist numeric
@attribute district numeric
@attribute dlsu numeric
@attribute dn numeric
@attribute dont numeric
@attribute don�t numeric
@attribute downplay numeric
@attribute dq numeric
@attribute drilon numeric
@attribute du numeric
@attribute dual numeric
@attribute duters numeric
@attribute dwel numeric
@attribute dzm numeric
@attribute dzmmtelerady numeric
@attribute eatbulag numeric
@attribute elect numeric
@attribute eleksyon numeric
@attribute embrac numeric
@attribute ens numeric
@attribute erap numeric
@attribute es numeric
@attribute escuder numeric
@attribute estrad numeric
@attribute ex-s numeric
@attribute ex-sen numeric
@attribute excit numeric
@attribute expect numeric
@attribute fac numeric
@attribute feud numeric
@attribute fight numeric
@attribute fil numeric
@attribute filipin numeric
@attribute filipino numeric
@attribute fl numeric
@attribute flash numeric
@attribute fpj numeric
@attribute franc numeric
@attribute gainer numeric
@attribute ganit numeric
@attribute garc numeric
@attribute gatchal numeric
@attribute gauvenci numeric
@attribute gentlem numeric
@attribute georg numeric
@attribute giv numeric
@attribute gm numeric
@attribute gmanew numeric
@attribute gmanewsonl numeric
@attribute goal numeric
@attribute gobyern numeric
@attribute god numeric
@attribute godspeed numeric
@attribute good numeric
@attribute gopo numeric
@attribute gordon numeric
@attribute gotay numeric
@attribute gov numeric
@attribute grac numeric
@attribute gracepo numeric
@attribute great numeric
@attribute guest numeric
@attribute gust numeric
@attribute ha numeric
@attribute hahahahaah numeric
@attribute halalan numeric
@attribute hangad numeric
@attribute hap numeric
@attribute hav numeric
@attribute hear numeric
@attribute hel numeric
@attribute hes numeric
@attribute hind numeric
@attribute hold numeric
@attribute hop numeric
@attribute http numeric
@attribute htt� numeric
@attribute ibang numeric
@attribute ikabubut numeric
@attribute ikalawang numeric
@attribute ikatlong numeric
@attribute im numeric
@attribute important numeric
@attribute imwallybayol numeric
@attribute inclus numeric
@attribute inquirerdotnet numeric
@attribute ins numeric
@attribute int numeric
@attribute interest numeric
@attribute isang numeric
@attribute iskomoren numeric
@attribute issu numeric
@attribute itsmejosemanal numeric
@attribute itsryanrem numeric
@attribute jacard numeric
@attribute jamsisant numeric
@attribute jes numeric
@attribute jk numeric
@attribute join numeric
@attribute judg numeric
@attribute kagamitan numeric
@attribute kakamp numeric
@attribute kamah numeric
@attribute kandidatur numeric
@attribute kanyang numeric
@attribute kapunan numeric
@attribute kay numeric
@attribute kit numeric
@attribute knowledg numeric
@attribute ko numeric
@attribute kudo numeric
@attribute kumukwestyon numeric
@attribute kund numeric
@attribute kung numeric
@attribute laban numeric
@attribute lad numeric
@attribute lamang numeric
@attribute lang numeric
@attribute law numeric
@attribute lawyer numeric
@attribute leader numeric
@attribute leadership numeric
@attribute learn numeric
@attribute leav numeric
@attribute leg numeric
@attribute len numeric
@attribute lenirobred numeric
@attribute les numeric
@attribute lesson numeric
@attribute liber numeric
@attribute lik numeric
@attribute list numeric
@attribute littl numeric
@attribute liv numeric
@attribute lol numeric
@attribute lorn numeric
@attribute lov numeric
@attribute lovipoekim numeric
@attribute lp numeric
@attribute lun numeric
@attribute ma numeric
@attribute maasahan numeric
@attribute mabigyan numeric
@attribute mag numeric
@attribute magal numeric
@attribute mainedcm numeric
@attribute mak numeric
@attribute makadiyo numeric
@attribute makikit numeric
@attribute malak numeric
@attribute man numeric
@attribute manuelit numeric
@attribute mapagpakumbab numeric
@attribute mar numeric
@attribute maraceped numeric
@attribute marco numeric
@attribute marengmiriam numeric
@attribute maria_res numeric
@attribute mark numeric
@attribute marox numeric
@attribute master numeric
@attribute matalin numeric
@attribute matapang numeric
@attribute matatakbuhan numeric
@attribute mayor numeric
@attribute meant numeric
@attribute meilousiren numeric
@attribute mes numeric
@attribute mg numeric
@attribute migz numeric
@attribute mind numeric
@attribute miriam numeric
@attribute miriamgraceg numeric
@attribute misrepres numeric
@attribute mo numeric
@attribute mom numeric
@attribute mor numeric
@attribute morn numeric
@attribute mov numeric
@attribute mun numeric
@attribute na numeric
@attribute nam numeric
@attribute naman numeric
@attribute nat numeric
@attribute natatakot numeric
@attribute natin numeric
@attribute nemes numeric
@attribute newsbreakph numeric
@attribute newscast numeric
@attribute ng numeric
@attribute ni numeric
@attribute nielz numeric
@attribute nil numeric
@attribute niny numeric
@attribute niy numeric
@attribute noth numeric
@attribute np numeric
@attribute october numeric
@attribute offens numeric
@attribute ofw numeric
@attribute ohbabefeel numeric
@attribute onl numeric
@attribute oppon numeric
@attribute orays numeric
@attribute order numeric
@attribute pa numeric
@attribute pabeb numeric
@attribute pagig numeric
@attribute pagka-president numeric
@attribute palac numeric
@attribute panibagong numeric
@attribute papansin numeric
@attribute par numeric
@attribute part numeric
@attribute patamanijuan numeric
@attribute path numeric
@attribute peac numeric
@attribute peopl numeric
@attribute petisyon numeric
@attribute petit numeric
@attribute ph numeric
@attribute philip numeric
@attribute phot numeric
@attribute phvot numeric
@attribute pia_gutierrez numeric
@attribute pilipin numeric
@attribute pinoy_quot numeric
@attribute plan numeric
@attribute ple numeric
@attribute plot numeric
@attribute pm numeric
@attribute po numeric
@attribute poe-escuder numeric
@attribute poebongbong numeric
@attribute poe� numeric
@attribute pol numeric
@attribute polit numeric
@attribute posit numeric
@attribute power numeric
@attribute poy numeric
@attribute pr numeric
@attribute practic numeric
@attribute presid numeric
@attribute president numeric
@attribute print numeric
@attribute problem numeric
@attribute prof numeric
@attribute profes numeric
@attribute promis numeric
@attribute prov numeric
@attribute prox numeric
@attribute push numeric
@attribute qu numeric
@attribute quest numeric
@attribute rac numeric
@attribute rainemeng numeric
@attribute rappler numeric
@attribute rapplerdotcom numeric
@attribute rappleriq numeric
@attribute read numeric
@attribute real numeric
@attribute rec numeric
@attribute reduc numeric
@attribute register numeric
@attribute regl numeric
@attribute remain numeric
@attribute rep numeric
@attribute representation� numeric
@attribute requirement numeric
@attribute resid numeric
@attribute resolut numeric
@attribute respect numeric
@attribute respons numeric
@attribute result numeric
@attribute retwees numeric
@attribute rizalit numeric
@attribute robred numeric
@attribute rock numeric
@attribute rol numeric
@attribute rox numeric
@attribute rt numeric
@attribute run numeric
@attribute sa numeric
@attribute salamat numeric
@attribute sam numeric
@attribute san numeric
@attribute sc numeric
@attribute sci numeric
@attribute se numeric
@attribute seek numeric
@attribute sen numeric
@attribute senad numeric
@attribute senator numeric
@attribute sengracepo numeric
@attribute senmiriam numeric
@attribute serran numeric
@attribute serv numeric
@attribute sh numeric
@attribute shecrisostom numeric
@attribute si numeric
@attribute sid numeric
@attribute sil numeric
@attribute sin numeric
@attribute siy numeric
@attribute siyang numeric
@attribute sizing numeric
@attribute sl numeric
@attribute slogan numeric
@attribute solut numeric
@attribute sot numeric
@attribute specif numeric
@attribute spokesman numeric
@attribute st numeric
@attribute stad numeric
@attribute stil numeric
@attribute stor numeric
@attribute strip numeric
@attribute submis numeric
@attribute subpoen numeric
@attribute succes numeric
@attribute summon numeric
@attribute sunda numeric
@attribute suport numeric
@attribute support numeric
@attribute supporter numeric
@attribute sur numeric
@attribute surpris numeric
@attribute sympath numeric
@attribute taengcorn numeric
@attribute tak numeric
@attribute tamang numeric
@attribute tamangpanahon numeric
@attribute tatad numeric
@attribute taw numeric
@attribute tay numeric
@attribute team_gracepo numeric
@attribute techn numeric
@attribute tel numeric
@attribute televis numeric
@attribute test numeric
@attribute theleaderiw numeric
@attribute ther numeric
@attribute thesedamnword numeric
@attribute thing numeric
@attribute thought numeric
@attribute thre numeric
@attribute tickes numeric
@attribute tim numeric
@attribute tit numeric
@attribute tomorrow numeric
@attribute tonylav numeric
@attribute tordesil numeric
@attribute trapo numeric
@attribute trillan numeric
@attribute tru numeric
@attribute turn numeric
@attribute tvpatrol numeric
@attribute unqualif numeric
@attribute upd numeric
@attribute urg numeric
@attribute vi numeric
@attribute vic numeric
@attribute vide numeric
@attribute vil numeric
@attribute villafuers numeric
@attribute viol numeric
@attribute vot numeric
@attribute voteph numeric
@attribute voter numeric
@attribute vp numeric
@attribute w/ numeric
@attribute wa numeric
@attribute wag numeric
@attribute wait numeric
@attribute wal numeric
@attribute walang numeric
@attribute walangmaiiwan numeric
@attribute wer numeric
@attribute wh numeric
@attribute widow numeric
@attribute wil numeric
@attribute win numeric
@attribute wis numeric
@attribute wont numeric
@attribute wor numeric
@attribute world numeric
@attribute wrap numeric
@attribute yan numeric
@attribute yung numeric
@attribute zamor numeric
@attribute zubir numeric
@attribute � numeric
@attribute �mater numeric

@data
{23 1.889366,279 1.912282,288 1.770545,289 2.703535,324 3.183988,330 0.284933,379 0.311029,381 1.856352}
{330 0.284933,480 3.08237}
{330 0.284933,379 0.311029,480 3.08237}
{330 0.284933,379 0.311029,480 3.08237}
{}
{56 2.556199,157 1.253115,167 3.221465,224 3.982965,322 1.131633,330 0.284933,341 1.629296,375 1.835186,380 1.82484,460 3.395662,477 2.290059,484 3.982965}
{164 1.314246,252 3.44703,330 0.284933,339 3.395662,468 3.08237}
{35 3.876115,208 3.876115,279 1.912282,288 1.770545}
{364 4.10934}
{216 3.221465,486 3.502512}
{216 3.221465,379 0.311029,486 3.502512}
{224 3.982965,252 3.44703,322 1.131633,330 0.284933,387 3.876115,396 2.940418,466 3.701918}
{438 3.701918}
{23 1.889366,157 1.253115,164 1.314246,224 3.982965,330 0.284933,375 1.835186,381 1.856352,398 1.867183,487 4.10934}
{164 1.314246}
{95 3.022059,164 1.314246,205 3.051559,212 3.562823,225 4.10934,279 1.912282,392 1.367886,398 1.867183,402 4.10934}
{11 3.303106,225 4.10934,258 4.10934,279 1.912282,330 0.284933,392 1.367886,465 2.434756,468 3.08237}
{330 0.284933}
{115 2.68553,152 3.562823,164 1.314246,173 3.783559,330 0.284933,378 2.459965}
{62 3.303106}
{47 2.223082,94 4.10934,110 2.51331,142 4.10934,157 1.253115,214 4.10934,252 3.44703,265 4.10934,305 4.10934,310 4.10934,330 0.284933,361 4.10934,378 2.459965,379 0.311029,456 4.10934,490 2.280085}
{47 2.223082,94 4.10934,110 2.51331,142 4.10934,157 1.253115,214 4.10934,252 3.44703,265 4.10934,305 4.10934,310 4.10934,330 0.284933,361 4.10934,378 2.459965,379 0.311029,456 4.10934,490 2.280085}
{47 2.223082,94 4.10934,110 2.51331,142 4.10934,157 1.253115,214 4.10934,252 3.44703,265 4.10934,305 4.10934,310 4.10934,330 0.284933,361 4.10934,378 2.459965,379 0.311029,456 4.10934,490 2.280085}
{47 2.223082,94 4.10934,110 2.51331,142 4.10934,157 1.253115,214 4.10934,252 3.44703,265 4.10934,305 4.10934,310 4.10934,330 0.284933,361 4.10934,378 2.459965,379 0.311029,456 4.10934,490 2.280085}
{35 3.876115,95 3.022059,216 3.221465,279 1.912282,291 3.783559,311 3.303106}
{35 3.876115,95 3.022059,216 3.221465,279 1.912282,291 3.783559,311 3.303106,379 0.311029}
{23 1.889366,273 3.701918,381 1.856352}
{115 2.68553,157 1.253115,164 1.314246,224 3.982965,330 0.284933,375 1.835186,379 0.311029}
{35 3.876115,95 3.022059,216 3.221465,279 1.912282,291 3.783559,311 3.303106,379 0.311029}
{115 2.68553,157 1.253115,164 1.314246,224 3.982965,330 0.284933,375 1.835186,379 0.311029}
{118 3.982965,322 1.131633,356 1.311792}
{42 2.966577,130 1.720195,245 3.701918,318 2.223082,330 0.284933,351 4.10934}
{120 2.601917,164 1.314246,279 1.912282,331 2.51331}
{219 2.801323,379 0.311029}
{}
{21 1.804601,56 2.556199,86 3.876115,91 3.628887,330 0.284933,375 1.835186,379 0.311029}
{21 1.804601,56 2.556199,86 3.876115,91 3.628887,330 0.284933,375 1.835186,379 0.311029}
{21 1.804601,56 2.556199,86 3.876115,91 3.628887,330 0.284933,375 1.835186,379 0.311029}
{21 1.804601,56 2.556199,86 3.876115,91 3.628887,330 0.284933,375 1.835186,379 0.311029}
{110 2.51331,164 1.314246,166 3.982965,254 3.148434,295 4.264012,330 0.284933,422 2.527313,468 3.08237,479 2.422488}
{110 2.51331,164 1.314246,166 3.982965,254 3.148434,295 4.264012,330 0.284933,379 0.311029,422 2.527313,468 3.08237,479 2.422488}
{341 1.629296,378 2.459965}
{219 2.801323,330 0.284933,379 0.311029}
{23 1.889366,67 2.571106,164 1.314246,170 2.353115,173 3.783559,279 1.912282,330 0.284933}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,411 3.114615,413 3.221465,490 2.280085}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,355 3.022059,411 3.114615,413 3.221465,490 2.280085}
{31 2.05397,158 1.948142,164 1.314246,425 3.701918}
{23 1.889366,164 1.314246,311 3.303106,330 0.284933,339 3.395662,375 1.835186,381 1.856352,398 1.867183,424 3.982965,468 3.08237}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,379 0.311029,411 3.114615,413 3.221465,490 2.280085}
{229 3.628887,288 1.770545,304 3.982965,330 0.284933,375 1.835186,381 1.856352,470 3.701918}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,379 0.311029,411 3.114615,413 3.221465,490 2.280085}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,379 0.311029,411 3.114615,413 3.221465,490 2.280085}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,379 0.311029,411 3.114615,413 3.221465,490 2.280085}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,379 0.311029,411 3.114615,413 3.221465,490 2.280085}
{158 1.948142,322 1.131633}
{157 1.253115,164 1.314246,300 3.701918,330 0.284933,341 1.629296,465 2.434756}
{164 1.314246,451 3.261084}
{132 3.982965,164 1.314246,222 3.183988,226 3.261084,232 3.701918,451 3.261084,465 2.434756,481 2.617852}
{56 2.556199,63 2.527313,167 3.221465,249 3.44703,316 2.940418,330 0.284933}
{17 3.303106,21 1.804601,41 3.562823,136 3.783559,164 1.314246,170 2.353115,274 3.982965,330 0.284933,335 2.499584,349 4.10934,379 0.311029,396 2.940418,478 4.10934}
{17 3.303106,21 1.804601,41 3.562823,136 3.783559,164 1.314246,170 2.353115,274 3.982965,330 0.284933,335 2.499584,349 4.10934,379 0.311029,396 2.940418,478 4.10934}
{21 1.804601,164 1.314246,330 0.284933,341 1.629296,379 0.311029,422 2.527313,452 3.982965}
{17 3.303106,21 1.804601,41 3.562823,136 3.783559,164 1.314246,170 2.353115,274 3.982965,330 0.284933,335 2.499584,349 4.10934,379 0.311029,396 2.940418,478 4.10934}
{17 3.303106,21 1.804601,41 3.562823,136 3.783559,164 1.314246,170 2.353115,274 3.982965,330 0.284933,335 2.499584,349 4.10934,379 0.311029,396 2.940418,478 4.10934}
{17 3.303106,21 1.804601,41 3.562823,136 3.783559,164 1.314246,170 2.353115,274 3.982965,330 0.284933,335 2.499584,349 4.10934,379 0.311029,396 2.940418,478 4.10934}
{167 3.221465,249 3.44703,288 1.770545,330 0.284933,334 3.022059,392 1.367886}
{52 3.562823,62 3.303106,65 3.701918,121 2.741012,157 1.253115,322 1.131633,330 0.284933,379 0.311029,389 1.406101}
{52 3.562823,379 0.311029}
{8 2.801323,22 4.10934,31 2.05397,54 1.861746,99 4.10934,100 4.10934,164 1.314246,321 1.900729,331 2.51331,365 2.822652,411 3.114615,459 1.711421}
{8 2.801323,21 1.804601,22 4.10934,31 2.05397,54 1.861746,99 4.10934,100 4.10934,164 1.314246,321 1.900729,331 2.51331,365 2.822652,379 0.311029,411 3.114615,459 1.711421}
{17 3.303106,164 1.314246,330 0.284933,339 3.395662,341 1.629296,372 3.783559,385 3.502512,460 3.395662}
{46 3.876115,158 1.948142,164 1.314246,249 3.44703,335 2.499584,341 1.629296,380 1.82484,389 1.406101}
{8 2.801323,21 1.804601,22 4.10934,31 2.05397,54 1.861746,99 4.10934,100 4.10934,164 1.314246,321 1.900729,331 2.51331,365 2.822652,379 0.311029,411 3.114615,459 1.711421}
{365 2.822652,488 3.502512}
{46 3.876115,158 1.948142,249 3.44703,335 2.499584,341 1.629296,379 0.311029,380 1.82484,389 1.406101}
{356 1.311792,365 2.822652,488 3.502512}
{110 2.51331,111 3.701918,128 3.701918,157 1.253115,269 3.701918,322 1.131633,330 0.284933,356 1.311792,411 3.114615,413 3.221465,459 1.711421,490 2.280085}
{365 2.822652,488 3.502512}
{192 4.10934,278 3.982965,302 4.10934,330 0.284933,376 4.10934,377 4.10934,379 0.311029,432 4.10934,433 3.783559,451 3.261084,484 3.982965}
{36 3.051559,171 2.801323,281 2.940418,330 0.284933,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{8 2.801323,21 1.804601,22 4.10934,31 2.05397,54 1.861746,99 4.10934,100 4.10934,164 1.314246,321 1.900729,331 2.51331,365 2.822652,379 0.311029,411 3.114615,459 1.711421}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{5 2.098228,36 3.051559,171 2.801323,281 2.940418,330 0.284933,379 0.311029,389 1.406101}
{8 2.801323,31 2.05397,54 1.861746,156 3.261084,164 1.314246,268 3.261084,330 0.284933,365 2.822652,375 1.835186,389 1.406101,423 3.148434,459 1.711421,463 3.148434}
{5 2.098228,8 2.801323,31 2.05397,54 1.861746,156 3.261084,164 1.314246,268 3.261084,330 0.284933,365 2.822652,375 1.835186,379 0.311029,389 1.406101,423 3.148434,459 1.711421,463 3.148434}
{5 2.098228,8 2.801323,31 2.05397,54 1.861746,156 3.261084,164 1.314246,268 3.261084,330 0.284933,365 2.822652,375 1.835186,379 0.311029,389 1.406101,423 3.148434,459 1.711421,463 3.148434}
{5 2.098228,8 2.801323,31 2.05397,54 1.861746,156 3.261084,164 1.314246,268 3.261084,330 0.284933,365 2.822652,375 1.835186,379 0.311029,389 1.406101,423 3.148434,459 1.711421,463 3.148434}
