@relation 'Bag Of Words-weka.filters.unsupervised.attribute.StringToWordVector-R2-W500-prune-rate-1.0-T-I-N0-S-stemmerweka.core.stemmers.LovinsStemmer-M5-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute theClass {reliefph,rescueph,safenow,floodph,tracingph,yolandaph}
@attribute #1000bearhug numeric
@attribute #25for1 numeric
@attribute #austral numeric
@attribute #bananaauc numeric
@attribute #bangonormoc numeric
@attribute #bangonpilipin numeric
@attribute #bangonvisay numeric
@attribute #earthquakeph numeric
@attribute #hackathon numeric
@attribute #haiyan numeric
@attribute #happythanksgiv numeric
@attribute #kabayankokapatidk numeric
@attribute #leys numeric
@attribute #missworld numeric
@attribute #ms… numeric
@attribute #ndbetter numeric
@attribute #nyc numeric
@attribute #philip numeric
@attribute #philippineredcros numeric
@attribute #pino numeric
@attribute #prayforthephilip numeric
@attribute #rebuildph numeric
@attribute #retwees numeric
@attribute #rise4justic numeric
@attribute #strongerph numeric
@attribute #tacloban numeric
@attribute #toront numeric
@attribute #tulongph numeric
@attribute #typhoonhaiyan numeric
@attribute #yoland numeric
@attribute $630 numeric
@attribute $860 numeric
@attribute & numeric
@attribute - numeric
@attribute //t numeric
@attribute //… numeric
@attribute 000 numeric
@attribute 1am numeric
@attribute 2 numeric
@attribute 27-28 numeric
@attribute 2nd numeric
@attribute 4 numeric
@attribute 8 numeric
@attribute @ numeric
@attribute @aboitizfdn numeric
@attribute @ancalers numeric
@attribute @ausambph numeric
@attribute @dswdserv numeric
@attribute @emmidejesus numeric
@attribute @inquirerdotnet numeric
@attribute @jason4human numeric
@attribute @katyper numeric
@attribute @landlineph numeric
@attribute @leugen numeric
@attribute @manila_bulletin numeric
@attribute @marcusdaniel numeric
@attribute @meganb numeric
@attribute @missjacint numeric
@attribute @nextdaybetter numeric
@attribute @no8n numeric
@attribute @noreenbautist numeric
@attribute @nytim numeric
@attribute @philredcros numeric
@attribute @pressreader numeric
@attribute @projectrhin numeric
@attribute @rapplerdotcom numeric
@attribute @viapino numeric
@attribute @visov1 numeric
@attribute @wfp numeric
@attribute @yetkl numeric
@attribute act numeric
@attribute ad numeric
@attribute aid numeric
@attribute al numeric
@attribute ang numeric
@attribute ap numeric
@attribute ar numeric
@attribute assist numeric
@attribute auc numeric
@attribute avail numeric
@attribute awa numeric
@attribute awesom numeric
@attribute back numeric
@attribute base numeric
@attribute bid numeric
@attribute bles numeric
@attribute blogger numeric
@attribute bring numeric
@attribute brown numeric
@attribute caus numeric
@attribute cebu numeric
@attribute champ numeric
@attribute child numeric
@attribute cit numeric
@attribute co/1uw989rwxu numeric
@attribute co/3hjo5wdj43 numeric
@attribute co/bulyyjkz6l numeric
@attribute co/eamxvpkkz4 numeric
@attribute co/et… numeric
@attribute co/exlipni5gc numeric
@attribute co/fvi7ukdf6k numeric
@attribute co/hmtu7enax9 numeric
@attribute co/oa2ypy60zb numeric
@attribute co/psaehllbrl numeric
@attribute co/q… numeric
@attribute co/uf1puloskq numeric
@attribute co/uzk0yezlr6 numeric
@attribute co/… numeric
@attribute continu numeric
@attribute count numeric
@attribute cur numeric
@attribute day numeric
@attribute design numeric
@attribute destruc numeric
@attribute devast numeric
@attribute disaster numeric
@attribute discus numeric
@attribute don numeric
@attribute dr numeric
@attribute drop numeric
@attribute effort numeric
@attribute enter numeric
@attribute event numeric
@attribute excit numeric
@attribute expect numeric
@attribute fash numeric
@attribute find numeric
@attribute follow numeric
@attribute food numeric
@attribute fund numeric
@attribute fundrais numeric
@attribute ges numeric
@attribute giv numeric
@attribute giveawa numeric
@attribute good numeric
@attribute grat numeric
@attribute hack numeric
@attribute hackathon numeric
@attribute haiyan numeric
@attribute hap numeric
@attribute hastag numeric
@attribute hav numeric
@attribute hes numeric
@attribute host numeric
@attribute http numeric
@attribute hug numeric
@attribute humanitaria… numeric
@attribute ide numeric
@attribute industr numeric
@attribute inspir numeric
@attribute int numeric
@attribute invit numeric
@attribute ir numeric
@attribute job numeric
@attribute join numeric
@attribute kind numeric
@attribute lat numeric
@attribute launch numeric
@attribute leys numeric
@attribute littl numeric
@attribute long numeric
@attribute lot numeric
@attribute lov numeric
@attribute macau numeric
@attribute mak numeric
@attribute med numeric
@attribute micro-insl numeric
@attribute mis numeric
@attribute mor numeric
@attribute nov numeric
@attribute ny numeric
@attribute open… numeric
@attribute ormoc numeric
@attribute particip numeric
@attribute peopl numeric
@attribute philip numeric
@attribute po numeric
@attribute priz numeric
@attribute proceed numeric
@attribute project numeric
@attribute provid numeric
@attribute put numeric
@attribute quick numeric
@attribute rais numeric
@attribute read numeric
@attribute relief numeric
@attribute report numeric
@attribute respons numeric
@attribute response… numeric
@attribute retwees numeric
@attribute ris numeric
@attribute round numeric
@attribute rt numeric
@attribute sa numeric
@attribute samar numeric
@attribute se numeric
@attribute sh numeric
@attribute shar numeric
@attribute sign numeric
@attribute som numeric
@attribute spread numeric
@attribute stil numeric
@attribute strik numeric
@attribute student numeric
@attribute support numeric
@attribute survivor numeric
@attribute talk numeric
@attribute team numeric
@attribute tent numeric
@attribute thos numeric
@attribute toda numeric
@attribute tomorrow numeric
@attribute tonight numeric
@attribute traged numeric
@attribute tru numeric
@attribute tun numeric
@attribute typhoon numeric
@attribute underwa numeric
@attribute unit numeric
@attribute upd numeric
@attribute urgent numeric
@attribute ver numeric
@attribute vi numeric
@attribute victim numeric
@attribute volunteer numeric
@attribute walles numeric
@attribute week numeric
@attribute weekens numeric
@attribute wh numeric
@attribute wil numeric
@attribute winner numeric
@attribute wom numeric
@attribute word numeric
@attribute work numeric
@attribute world numeric
@attribute worth numeric
@attribute yoland numeric
@attribute ysl numeric
@attribute | numeric
@attribute ‘yolanda’ numeric
@attribute … numeric
@attribute #pilipinoyaneh numeric
@attribute #prayfortacloban numeric
@attribute </3 numeric
@attribute @bad_boytop numeric
@attribute @cn numeric
@attribute @cnnb… numeric
@attribute @imdanielpadil numeric
@attribute @princeofbanat numeric
@attribute co/pnbmnkrwpc numeric
@attribute heart-break numeric
@attribute ??? numeric
@attribute #rfl numeric
@attribute @twitter_ph numeric
@attribute co/cvpu6rpdef numeric
@attribute co/vfe… numeric
@attribute co/wif0qd1mh numeric
@attribute fam numeric
@attribute found numeric
@attribute link numeric
@attribute member numeric
@attribute panawagan numeric
@attribute port numeric
@attribute register numeric
@attribute reporting/research numeric
@attribute restor numeric
@attribute tacloban numeric
@attribute vide numeric
@attribute watch numeric
@attribute #bangonpin… numeric
@attribute #globereward numeric
@attribute #tabangvisay numeric
@attribute -hit numeric
@attribute 14 numeric
@attribute 24 numeric
@attribute 4438 numeric
@attribute 5 numeric
@attribute 92 numeric
@attribute <space> numeric
@attribute @banderainquirer numeric
@attribute @enjoyglob numeric
@attribute @gmanew numeric
@attribute @johnmroson numeric
@attribute @marcnelson_ numeric
@attribute @philippinestar numeric
@attribute @un numeric
@attribute @unicef numeric
@attribute @unoch numeric
@attribute @wh numeric
@attribute affect numeric
@attribute ag numeric
@attribute alers numeric
@attribute anc numeric
@attribute anew numeric
@attribute bab numeric
@attribute bagyong numeric
@attribute bay numeric
@attribute breastfeed numeric
@attribute bunkhous numeric
@attribute childr numeric
@attribute clear numeric
@attribute co/bltdz0ixc numeric
@attribute co/intozcrv5 numeric
@attribute co/tk4g3tbhg numeric
@attribute co/zmn1vxxohg numeric
@attribute debr numeric
@attribute delay numeric
@attribute dpwh numeric
@attribute favor numeric
@attribute fo… numeric
@attribute galavan numeric
@attribute gov numeric
@attribute hom numeric
@attribute hunk numeric
@attribute h… numeric
@attribute isang numeric
@attribute lif numeric
@attribute mg numeric
@attribute million numeric
@attribute ndrrmc numeric
@attribute ng numeric
@attribute offic numeric
@attribute p100 numeric
@attribute pacquia numeric
@attribute pay numeric
@attribute perc numeric
@attribute pho… numeric
@attribute piec numeric
@attribute prior numeric
@attribute promot numeric
@attribute protect numeric
@attribute reach numeric
@attribute rebuild numeric
@attribute rehab numeric
@attribute repair numeric
@attribute sec numeric
@attribute shees numeric
@attribute singson numeric
@attribute skimboard numeric
@attribute solon numeric
@attribute start numeric
@attribute text numeric
@attribute tim numeric
@attribute tool numeric
@attribute typhoon-hit numeric
@attribute visit numeric
@attribute whes numeric
@attribute wreak numeric
@attribute yolanda<amount> numeric

@data
{0 safenow,151 3.078245,347 2.831017}
{0 safenow,142 3.078245,214 3.558698}
{0 safenow,317 2.985688}
{0 safenow}
{0 rescueph,77 2.676346,118 2.105071,175 1.497229,193 0.47003,229 2.943667}
{35 0.18478,109 3.3845,121 3.030423,145 0.169711,176 2.003453,186 2.368113,205 2.764953,217 2.195893,224 2.2845}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,145 0.169711,159 2.866571,170 2.904047,194 2.764953,223 2.300435,239 1.372542,262 3.665547,268 3.31147,269 3.558698,274 3.245406}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,26 2.985688,35 0.18478,145 0.169711,168 1.304177,193 0.47003,223 2.300435,239 1.372542,285 2.943667}
{0 tracingph,26 2.985688,35 0.18478,145 0.169711,168 1.304177,193 0.47003,223 2.300435,239 1.372542,285 2.943667}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,163 3.245406,229 2.943667,259 2.333448}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,10 1.649376,35 0.18478,145 0.169711,206 1.555245,217 2.195893,223 2.300435}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
{0 tracingph,35 0.18478,63 1.339529,145 0.169711,168 1.304177,175 1.497229,193 0.47003,220 1.544329,254 1.612563,256 1.612563,258 1.372542,260 1.606613,263 1.606613,265 1.612563,266 1.612563}
